InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
547666,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-03-24 13:23:00,1.25,14235.0,United Kingdom,30.0,2011-03
556280,21166,COOK WITH WINE METAL SIGN ,4,2011-06-09 20:03:00,2.08,14584.0,United Kingdom,8.32,2011-06
565836,22616,PACK OF 12 LONDON TISSUES ,24,2011-09-07 11:41:00,0.39,17511.0,United Kingdom,9.36,2011-09
553921,22898,CHILDRENS APRON APPLES DESIGN,8,2011-05-20 09:08:00,1.95,13376.0,United Kingdom,15.6,2011-05
576339,22945,CHRISTMAS METAL TAGS ASSORTED ,18,2011-11-14 15:27:00,1.8,14096.0,United Kingdom,32.4,2011-11
575183,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-11-09 08:36:00,7.95,13046.0,United Kingdom,15.9,2011-11
578088,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-11-22 16:47:00,4.95,16376.0,United Kingdom,9.9,2011-11
577527,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-11-20 13:40:00,3.75,17523.0,United Kingdom,11.25,2011-11
580682,22055,MINI CAKE STAND  HANGING STRAWBERY,16,2011-12-05 15:02:00,0.39,16968.0,United Kingdom,6.24,2011-12
536833,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2010-12-02 17:48:00,2.1,18239.0,United Kingdom,12.600000000000001,2010-12
553860,84912A,PINK ROSE WASHBAG,1,2011-05-19 13:57:00,3.75,17841.0,United Kingdom,3.75,2011-05
553749,22470,HEART OF WICKER LARGE,36,2011-05-19 09:59:00,2.95,13468.0,United Kingdom,106.2,2011-05
540552,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2011-01-10 09:44:00,0.42,16350.0,United Kingdom,8.4,2011-01
576052,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,2011-11-13 14:48:00,1.45,15787.0,United Kingdom,2.9,2011-11
573075,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-10-27 14:04:00,0.65,17545.0,United Kingdom,5.2,2011-10
574714,22434,BALLOON PUMP WITH 10 BALLOONS,3,2011-11-06 14:29:00,1.95,15427.0,United Kingdom,5.85,2011-11
540543,84849B,FAIRY SOAP SOAP HOLDER,4,2011-01-09 15:23:00,1.69,14395.0,United Kingdom,6.76,2011-01
539317,22030,SWALLOWS GREETING CARD,24,2010-12-16 19:04:00,0.42,17392.0,United Kingdom,10.08,2010-12
538639,21240,BLUE POLKADOT CUP,5,2010-12-13 14:24:00,0.85,17179.0,United Kingdom,4.25,2010-12
565967,21094,SET/6 RED SPOTTY PAPER PLATES,36,2011-09-08 11:27:00,0.85,14646.0,Netherlands,30.599999999999998,2011-09
580297,85099F,JUMBO BAG STRAWBERRY,200,2011-12-02 13:52:00,1.79,15769.0,United Kingdom,358.0,2011-12
567966,23391, I LOVE LONDON MINI BACKPACK,4,2011-09-23 09:26:00,4.15,16782.0,United Kingdom,16.6,2011-09
575483,22617,BAKING SET SPACEBOY DESIGN,15,2011-11-09 16:43:00,4.95,16996.0,United Kingdom,74.25,2011-11
538517,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,2010-12-12 16:05:00,1.49,17618.0,United Kingdom,5.96,2010-12
545826,16161U,WRAP SUKI AND FRIENDS,25,2011-03-07 13:03:00,0.42,17696.0,United Kingdom,10.5,2011-03
552078,21937,STRAWBERRY   PICNIC BAG,10,2011-05-06 11:26:00,2.95,16748.0,United Kingdom,29.5,2011-05
566719,90130B,TURQ STONE/CRYSTAL EARRINGS,6,2011-09-14 12:29:00,2.95,15081.0,United Kingdom,17.700000000000003,2011-09
561430,20728,LUNCH BAG CARS BLUE,10,2011-07-27 11:29:00,1.65,15172.0,United Kingdom,16.5,2011-07
575767,85199S,SMALL HANGING IVORY/RED WOOD BIRD,2,2011-11-11 11:11:00,0.42,17348.0,United Kingdom,0.84,2011-11
575668,20726,LUNCH BAG WOODLAND,1,2011-11-10 14:59:00,1.65,18283.0,United Kingdom,1.65,2011-11
571660,22705,WRAP GREEN PEARS ,25,2011-10-18 12:49:00,0.42,16191.0,United Kingdom,10.5,2011-10
537392,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2010-12-06 13:58:00,4.95,17068.0,United Kingdom,4.95,2010-12
542083,21828,EIGHT PIECE SNAKE  SET,1,2011-01-25 12:26:00,1.25,18008.0,United Kingdom,1.25,2011-01
552816,22620,4 TRADITIONAL SPINNING TOPS,1,2011-05-11 12:47:00,1.45,15521.0,United Kingdom,1.45,2011-05
578945,35095A,BLUE VICTORIAN FABRIC OVAL BOX,2,2011-11-27 13:47:00,0.42,16877.0,United Kingdom,0.84,2011-11
544659,22482,BLUE TEA TOWEL CLASSIC DESIGN,12,2011-02-22 13:20:00,1.25,18114.0,United Kingdom,15.0,2011-02
557466,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-06-20 13:08:00,0.85,13815.0,Germany,25.5,2011-06
572312,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-10-23 15:47:00,4.95,15022.0,United Kingdom,4.95,2011-10
576615,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-15 16:42:00,4.15,17231.0,United Kingdom,4.15,2011-11
570672,22971,QUEENS GUARD COFFEE MUG,6,2011-10-11 14:52:00,2.55,12536.0,France,15.299999999999999,2011-10
545340,20685,DOORMAT RED RETROSPOT,2,2011-03-02 08:41:00,7.95,15416.0,United Kingdom,15.9,2011-03
551197,23176,ABC TREASURE BOOK BOX ,1,2011-04-27 11:26:00,2.25,14078.0,United Kingdom,2.25,2011-04
579284,22467,GUMBALL COAT RACK,108,2011-11-29 10:52:00,2.1,15061.0,United Kingdom,226.8,2011-11
569361,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-10-03 14:59:00,1.25,16183.0,United Kingdom,15.0,2011-10
562031,84843,WHITE SOAP RACK WITH 2 BOTTLES,1,2011-08-01 17:37:00,5.95,16984.0,United Kingdom,5.95,2011-08
546133,22561,WOODEN SCHOOL COLOURING SET,12,2011-03-09 15:20:00,1.65,14291.0,United Kingdom,19.799999999999997,2011-03
549279,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-04-07 13:16:00,1.25,16469.0,United Kingdom,7.5,2011-04
541115,22444,GROW YOUR OWN PLANT IN A CAN ,24,2011-01-13 15:34:00,1.25,12578.0,Italy,30.0,2011-01
541974,22505,MEMO BOARD COTTAGE DESIGN,1,2011-01-24 14:16:00,4.95,14541.0,United Kingdom,4.95,2011-01
536698,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2010-12-02 12:28:00,0.85,15363.0,United Kingdom,10.2,2010-12
536943,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-12-03 12:11:00,4.25,17884.0,United Kingdom,4.25,2010-12
576560,23508,MINI PLAYING CARDS DOLLY GIRL ,2,2011-11-15 13:21:00,0.42,12877.0,United Kingdom,0.84,2011-11
554275,23199,JUMBO BAG APPLES,1,2011-05-23 13:17:00,2.08,14903.0,United Kingdom,2.08,2011-05
548728,22473,TV DINNER TRAY VINTAGE PAISLEY,3,2011-04-04 09:55:00,4.95,13198.0,United Kingdom,14.850000000000001,2011-04
543730,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,25,2011-02-11 11:57:00,1.25,16928.0,United Kingdom,31.25,2011-02
567881,23445,ICE CREAM BUBBLES,20,2011-09-22 14:59:00,0.83,15640.0,United Kingdom,16.599999999999998,2011-09
572964,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-27 10:41:00,12.75,12630.0,Finland,12.75,2011-10
539483,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-19 15:31:00,3.75,17218.0,United Kingdom,3.75,2010-12
555558,84596L,BISCUITS SMALL BOWL LIGHT BLUE,8,2011-06-05 14:06:00,0.42,14159.0,United Kingdom,3.36,2011-06
540566,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2,2011-01-10 10:58:00,2.1,17811.0,United Kingdom,4.2,2011-01
549360,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-04-08 11:23:00,2.95,17035.0,United Kingdom,17.700000000000003,2011-04
550335,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-04-17 14:36:00,7.95,15535.0,United Kingdom,7.95,2011-04
549927,22360,GLASS JAR ENGLISH CONFECTIONERY,60,2011-04-13 10:19:00,2.55,16684.0,United Kingdom,153.0,2011-04
577691,48194,DOORMAT HEARTS,1,2011-11-21 11:34:00,8.25,14587.0,United Kingdom,8.25,2011-11
558778,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-07-04 10:27:00,2.08,17160.0,United Kingdom,20.8,2011-07
550618,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-04-19 13:09:00,1.25,14156.0,EIRE,15.0,2011-04
549880,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2011-04-12 15:30:00,6.75,15932.0,United Kingdom,81.0,2011-04
575959,23393,HOME SWEET HOME CUSHION COVER ,6,2011-11-13 12:27:00,3.75,14547.0,United Kingdom,22.5,2011-11
537081,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,2010-12-05 12:00:00,3.25,15332.0,Lithuania,19.5,2010-12
565235,21179,NO JUNK MAIL METAL SIGN,24,2011-09-02 09:43:00,0.39,13418.0,United Kingdom,9.36,2011-09
552329,20725,LUNCH BAG RED RETROSPOT,10,2011-05-09 10:06:00,1.65,13492.0,Switzerland,16.5,2011-05
567164,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-09-18 11:51:00,1.25,14487.0,United Kingdom,7.5,2011-09
566482,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-09-13 09:43:00,7.5,16609.0,United Kingdom,15.0,2011-09
573264,23331,DECORATIVE WICKER HEART SMALL,11,2011-10-28 12:36:00,0.63,14415.0,United Kingdom,6.93,2011-10
556024,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,4,2011-06-08 12:21:00,4.95,12808.0,Portugal,19.8,2011-06
545023,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-02-25 14:25:00,0.42,12921.0,United Kingdom,10.5,2011-02
574934,23531,WALL ART BIG LOVE ,3,2011-11-07 16:50:00,6.95,16717.0,United Kingdom,20.85,2011-11
542995,48194,DOORMAT HEARTS,2,2011-02-02 12:09:00,7.95,13728.0,United Kingdom,15.9,2011-02
539722,22960,JAM MAKING SET WITH JARS,6,2010-12-21 13:45:00,4.25,14911.0,EIRE,25.5,2010-12
539587,84692,BOX OF 24 COCKTAIL PARASOLS,100,2010-12-20 13:10:00,0.32,14298.0,United Kingdom,32.0,2010-12
559535,23275,SET OF 3 HANGING OWLS OLLIE BEAK,3,2011-07-10 12:16:00,1.25,17841.0,United Kingdom,3.75,2011-07
575607,21084,SET/6 COLLAGE PAPER CUPS,1,2011-11-10 12:37:00,0.83,14096.0,United Kingdom,0.83,2011-11
554085,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-05-22 11:53:00,1.65,16945.0,United Kingdom,16.5,2011-05
544087,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-02-15 17:02:00,4.65,17530.0,United Kingdom,9.3,2011-02
540188,15056N,EDWARDIAN PARASOL NATURAL,1,2011-01-05 13:57:00,5.95,16771.0,United Kingdom,5.95,2011-01
577485,20761,BLUE PAISLEY SKETCHBOOK,1,2011-11-20 11:56:00,3.75,16360.0,United Kingdom,3.75,2011-11
548014,21400,RED PUDDING SPOON,24,2011-03-29 11:29:00,0.12,17719.0,United Kingdom,2.88,2011-03
561923,21238,RED RETROSPOT CUP,8,2011-08-01 12:16:00,0.85,14112.0,United Kingdom,6.8,2011-08
574547,21132,SILVER STANDING GNOME   ,1,2011-11-04 15:08:00,4.25,17841.0,United Kingdom,4.25,2011-11
572669,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,5,2011-10-25 13:10:00,0.39,16549.0,United Kingdom,1.9500000000000002,2011-10
560209,47566,PARTY BUNTING,1,2011-07-15 14:05:00,4.95,15004.0,United Kingdom,4.95,2011-07
572290,47599B,BLUE PARTY BAGS ,2,2011-10-23 12:46:00,2.1,14800.0,United Kingdom,4.2,2011-10
577296,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2011-11-18 12:47:00,8.5,17286.0,United Kingdom,8.5,2011-11
567873,22465,HANGING METAL STAR LANTERN,12,2011-09-22 14:25:00,1.65,13055.0,United Kingdom,19.799999999999997,2011-09
540014,22274,FELTCRAFT DOLL EMILY,1,2011-01-04 11:34:00,2.95,14606.0,United Kingdom,2.95,2011-01
580637,22791,T-LIGHT GLASS FLUTED ANTIQUE,9,2011-12-05 12:40:00,1.25,15033.0,United Kingdom,11.25,2011-12
570875,22232,JIGSAW TOADSTOOLS 3 PIECE,16,2011-10-12 17:00:00,0.59,12667.0,Finland,9.44,2011-10
565766,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-09-06 14:23:00,2.95,17841.0,United Kingdom,2.95,2011-09
558100,48138,DOORMAT UNION FLAG,1,2011-06-26 13:46:00,7.95,17768.0,United Kingdom,7.95,2011-06
566599,23207,LUNCH BAG ALPHABET DESIGN,2,2011-09-13 15:37:00,1.65,15998.0,United Kingdom,3.3,2011-09
575919,22683,FRENCH BLUE METAL DOOR SIGN 8,10,2011-11-11 17:00:00,1.25,15311.0,United Kingdom,12.5,2011-11
567428,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-09-20 11:35:00,1.45,14911.0,EIRE,17.4,2011-09
568701,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-09-28 15:07:00,2.95,13924.0,United Kingdom,17.700000000000003,2011-09
580819,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,24,2011-12-06 11:30:00,0.21,15318.0,United Kingdom,5.04,2011-12
573576,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-10-31 14:09:00,5.79,14096.0,United Kingdom,5.79,2011-10
540955,16016,LARGE CHINESE STYLE SCISSOR,20,2011-01-12 13:27:00,0.85,14715.0,United Kingdom,17.0,2011-01
578541,22625,RED KITCHEN SCALES,2,2011-11-24 15:01:00,8.5,14277.0,France,17.0,2011-11
566186,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,24,2011-09-09 13:02:00,0.29,16603.0,United Kingdom,6.959999999999999,2011-09
550805,37327,ASSTD MULTICOLOUR CIRCLES MUG,48,2011-04-20 15:38:00,0.39,13162.0,United Kingdom,18.72,2011-04
566190,23381,PACK OF 12 VINTAGE LEAF TISSUES ,12,2011-09-09 13:20:00,0.39,12748.0,United Kingdom,4.68,2011-09
553224,22614,PACK OF 12 SPACEBOY TISSUES,12,2011-05-16 10:40:00,0.29,17228.0,United Kingdom,3.4799999999999995,2011-05
551983,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-05-05 14:32:00,0.85,17735.0,United Kingdom,8.5,2011-05
579196,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,4.92,2011-11
536396,15056BL,EDWARDIAN PARASOL BLACK,6,2010-12-01 10:51:00,4.95,17850.0,United Kingdom,29.700000000000003,2010-12
580956,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-12-06 14:23:00,0.83,17841.0,United Kingdom,0.83,2011-12
570179,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-10-07 14:27:00,1.45,17509.0,United Kingdom,17.4,2011-10
558417,21787,RAIN PONCHO RETROSPOT,144,2011-06-29 10:50:00,0.65,14156.0,EIRE,93.60000000000001,2011-06
575855,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-11-11 12:24:00,8.25,14527.0,United Kingdom,8.25,2011-11
544303,84991,60 TEATIME FAIRY CAKE CASES,3,2011-02-17 13:28:00,0.55,18116.0,United Kingdom,1.6500000000000001,2011-02
551775,23164,REGENCY CAKE SLICE,4,2011-05-04 11:21:00,4.95,12886.0,United Kingdom,19.8,2011-05
550132,22283,6 EGG HOUSE PAINTED WOOD,4,2011-04-14 13:33:00,7.95,16933.0,United Kingdom,31.8,2011-04
544445,22872,NUMBER TILE COTTAGE GARDEN 4,2,2011-02-20 10:56:00,1.95,16746.0,United Kingdom,3.9,2011-02
569652,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-05 12:51:00,0.29,15628.0,United Kingdom,6.959999999999999,2011-10
554813,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-05-26 13:26:00,0.65,15852.0,United Kingdom,5.2,2011-05
577851,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-11-22 11:04:00,2.95,13267.0,United Kingdom,17.700000000000003,2011-11
571899,23370,SET 36 COLOURING PENCILS DOILY,1,2011-10-19 14:22:00,1.25,16885.0,United Kingdom,1.25,2011-10
575475,23200,JUMBO BAG PEARS,10,2011-11-09 16:03:00,2.08,17702.0,United Kingdom,20.8,2011-11
565386,84991,60 TEATIME FAIRY CAKE CASES,1,2011-09-02 15:48:00,0.55,17997.0,United Kingdom,0.55,2011-09
564489,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-08-25 14:13:00,2.08,15950.0,United Kingdom,20.8,2011-08
565800,22593,CHRISTMAS GINGHAM STAR,12,2011-09-07 10:23:00,0.85,14911.0,EIRE,10.2,2011-09
562670,21666,RIDGED GLASS T-LIGHT HOLDER,12,2011-08-08 13:42:00,0.65,14911.0,EIRE,7.800000000000001,2011-08
570455,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-10-10 15:27:00,7.95,14529.0,United Kingdom,7.95,2011-10
561862,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,1,2011-07-31 10:38:00,4.95,15569.0,United Kingdom,4.95,2011-07
557621,23118,PARISIENNE JEWELLERY DRAWER ,4,2011-06-21 14:00:00,7.5,12444.0,Norway,30.0,2011-06
566987,23245,SET OF 3 REGENCY CAKE TINS,8,2011-09-16 10:56:00,4.95,12476.0,Germany,39.6,2011-09
554055,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-05-20 15:39:00,1.06,18198.0,United Kingdom,76.32000000000001,2011-05
560729,23081,GREEN METAL BOX ARMY SUPPLIES,6,2011-07-20 14:39:00,8.25,17511.0,United Kingdom,49.5,2011-07
557311,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3,2011-06-19 15:36:00,0.42,15700.0,United Kingdom,1.26,2011-06
574304,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-11-03 16:30:00,4.95,14428.0,United Kingdom,4.95,2011-11
545377,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-03-02 11:32:00,1.45,14606.0,United Kingdom,1.45,2011-03
568069,23209,LUNCH BAG DOILEY PATTERN ,10,2011-09-23 14:05:00,1.65,13336.0,United Kingdom,16.5,2011-09
539642,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2010-12-20 15:35:00,2.1,15867.0,United Kingdom,4.2,2010-12
575339,35095B,RED VICTORIAN FABRIC OVAL BOX,6,2011-11-09 14:29:00,0.42,15555.0,United Kingdom,2.52,2011-11
560426,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-07-18 15:15:00,1.65,14038.0,United Kingdom,16.5,2011-07
573026,23319,BOX OF 6 MINI 50'S CRACKERS,2,2011-10-27 13:25:00,2.49,17459.0,United Kingdom,4.98,2011-10
547571,21931,JUMBO STORAGE BAG SUKI,10,2011-03-24 09:52:00,1.95,16265.0,United Kingdom,19.5,2011-03
560535,22985,WRAP BILLBOARD FONTS DESIGN,50,2011-07-19 12:13:00,0.42,13167.0,United Kingdom,21.0,2011-07
568659,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-28 12:28:00,2.49,13516.0,United Kingdom,14.940000000000001,2011-09
549771,22136,LOVE HEART SOCK HANGER,1,2011-04-12 11:43:00,1.65,14669.0,United Kingdom,1.65,2011-04
541855,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-01-23 14:59:00,2.95,13742.0,United Kingdom,2.95,2011-01
552183,20941,FROG CANDLE,2,2011-05-06 13:43:00,1.25,17604.0,United Kingdom,2.5,2011-05
542667,21621,VINTAGE UNION JACK BUNTING,10,2011-01-31 12:16:00,8.5,17068.0,United Kingdom,85.0,2011-01
571548,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,36,2011-10-18 07:56:00,0.79,15505.0,United Kingdom,28.44,2011-10
573576,22311,OFFICE MUG WARMER BLACK+SILVER ,2,2011-10-31 14:09:00,5.79,14096.0,United Kingdom,11.58,2011-10
557898,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-06-23 14:35:00,0.65,17314.0,United Kingdom,7.800000000000001,2011-06
550216,22960,JAM MAKING SET WITH JARS,6,2011-04-15 11:06:00,4.25,13516.0,United Kingdom,25.5,2011-04
553341,23152,IVORY SWEETHEART WIRE LETTER RACK ,4,2011-05-16 12:25:00,3.75,16293.0,United Kingdom,15.0,2011-05
553178,22295,HEART FILIGREE DOVE LARGE,1,2011-05-15 11:29:00,1.65,17302.0,United Kingdom,1.65,2011-05
550628,21654,RIDGED GLASS FINGER BOWL,66,2011-04-19 14:37:00,0.39,13101.0,United Kingdom,25.740000000000002,2011-04
539099,22030,SWALLOWS GREETING CARD,12,2010-12-16 10:30:00,0.42,16670.0,United Kingdom,5.04,2010-12
538368,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2010-12-12 10:57:00,3.75,15503.0,United Kingdom,3.75,2010-12
566291,21793,CLASSIC FRENCH STYLE BASKET BROWN,2,2011-09-11 15:31:00,3.95,12965.0,United Kingdom,7.9,2011-09
578315,20839,FRENCH PAISLEY CUSHION COVER ,12,2011-11-23 16:34:00,0.85,17725.0,United Kingdom,10.2,2011-11
575049,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-11-08 12:13:00,8.5,12721.0,France,17.0,2011-11
549548,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,2,2011-04-10 11:35:00,1.25,13548.0,United Kingdom,2.5,2011-04
569405,22045,SPACEBOY GIFT WRAP,25,2011-10-04 09:05:00,0.42,15241.0,United Kingdom,10.5,2011-10
568146,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-09-25 11:33:00,2.08,16169.0,United Kingdom,20.8,2011-09
578084,22603,CHRISTMAS RETROSPOT TREE WOOD,12,2011-11-22 16:34:00,0.85,12465.0,Belgium,10.2,2011-11
567167,84836,ZINC METAL HEART DECORATION,2,2011-09-18 12:21:00,1.25,15547.0,United Kingdom,2.5,2011-09
573873,23569,TRADTIONAL ALPHABET STAMP SET,1,2011-11-01 12:39:00,4.95,17346.0,United Kingdom,4.95,2011-11
571934,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-10-20 08:21:00,0.29,16170.0,United Kingdom,13.919999999999998,2011-10
562807,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-09 14:57:00,2.95,16053.0,United Kingdom,17.700000000000003,2011-08
556038,21084,SET/6 COLLAGE PAPER CUPS,12,2011-06-08 12:38:00,0.19,13184.0,United Kingdom,2.2800000000000002,2011-06
581253,20932,PINK POT PLANT CANDLE,1,2011-12-08 11:15:00,1.25,16891.0,United Kingdom,1.25,2011-12
575837,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,5,2011-11-11 11:37:00,0.39,12748.0,United Kingdom,1.9500000000000002,2011-11
564660,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-08-26 14:45:00,2.55,15074.0,United Kingdom,15.299999999999999,2011-08
567183,22829,SWEETHEART WIRE WALL TIDY,1,2011-09-18 15:32:00,9.95,14769.0,United Kingdom,9.95,2011-09
575366,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-09 15:02:00,1.65,14621.0,United Kingdom,16.5,2011-11
578696,22384,LUNCH BAG PINK POLKADOT,10,2011-11-25 10:02:00,1.65,13985.0,United Kingdom,16.5,2011-11
570374,22584,PACK OF 6 PANNETONE GIFT BOXES,2,2011-10-10 12:34:00,2.55,14719.0,United Kingdom,5.1,2011-10
537155,21786,POLKADOT RAIN HAT ,1,2010-12-05 13:05:00,0.42,12748.0,United Kingdom,0.42,2010-12
559528,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-07-10 11:34:00,2.95,13064.0,United Kingdom,17.700000000000003,2011-07
573145,22632,HAND WARMER RED RETROSPOT,12,2011-10-27 18:02:00,2.1,18219.0,United Kingdom,25.200000000000003,2011-10
575183,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-09 08:36:00,12.75,13046.0,United Kingdom,25.5,2011-11
544931,22968,ROSE COTTAGE KEEPSAKE BOX ,8,2011-02-24 18:59:00,8.5,13501.0,Switzerland,68.0,2011-02
551558,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2011-05-03 10:41:00,9.95,17841.0,United Kingdom,9.95,2011-05
545238,22561,WOODEN SCHOOL COLOURING SET,12,2011-03-01 11:02:00,1.65,15241.0,United Kingdom,19.799999999999997,2011-03
544459,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,2011-02-20 13:52:00,2.95,17838.0,United Kingdom,11.8,2011-02
577782,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-11-21 16:17:00,2.95,16549.0,United Kingdom,2.95,2011-11
577609,22070,SMALL RED RETROSPOT MUG IN BOX ,6,2011-11-21 09:51:00,3.75,12349.0,Italy,22.5,2011-11
561029,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-07-24 11:25:00,0.85,12490.0,France,8.5,2011-07
566604,22119,PEACE WOODEN BLOCK LETTERS,2,2011-09-13 16:26:00,6.95,16279.0,United Kingdom,13.9,2011-09
573808,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2,2011-11-01 11:29:00,1.25,14419.0,United Kingdom,2.5,2011-11
572306,23266,SET OF 3 WOODEN STOCKING DECORATION,3,2011-10-23 15:11:00,1.25,17841.0,United Kingdom,3.75,2011-10
567917,22161,HEART DECORATION RUSTIC HANGING ,48,2011-09-22 17:19:00,0.19,14298.0,United Kingdom,9.120000000000001,2011-09
537825,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2010-12-08 14:36:00,6.45,15005.0,United Kingdom,12.9,2010-12
566756,23008,DOLLY GIRL BABY GIFT SET,2,2011-09-14 15:54:00,16.95,12457.0,Switzerland,33.9,2011-09
553190,21714,CITRONELLA CANDLE GARDEN POT,3,2011-05-15 13:14:00,1.25,15164.0,United Kingdom,3.75,2011-05
551181,22456,NATURAL SLATE CHALKBOARD LARGE ,18,2011-04-27 08:17:00,4.25,13089.0,United Kingdom,76.5,2011-04
580727,84673B,BLUE FLY SWAT,1,2011-12-05 17:17:00,1.63,14096.0,United Kingdom,1.63,2011-12
563019,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-11 12:58:00,12.75,17340.0,United Kingdom,25.5,2011-08
559672,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-07-11 14:04:00,2.1,14796.0,United Kingdom,25.200000000000003,2011-07
562219,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-08-03 14:14:00,0.55,15089.0,United Kingdom,13.200000000000001,2011-08
555855,82600,NO SINGING METAL SIGN,2,2011-06-07 13:56:00,2.1,15311.0,United Kingdom,4.2,2011-06
546927,21716,BOYS VINTAGE TIN SEASIDE BUCKET,24,2011-03-18 10:15:00,2.55,16672.0,United Kingdom,61.199999999999996,2011-03
576339,35646,VINTAGE BEAD PINK EVENING BAG,2,2011-11-14 15:27:00,2.46,14096.0,United Kingdom,4.92,2011-11
